session_id,user_id,timestamp,page_type,device_type,country,referral_source,time_on_page_seconds,items_in_cart,purchased,date,year,month,month_name,day,day_name,hour
session_2239,user_1425,2025-05-29 05:24:59,home,tablet,uk,social media,156.0,0.0,0,2025-05-29,2025,5,May,29,Thursday,5
session_224,user_1644,2025-07-18 21:53:18,home,desktop,australia,social media,65.0,0.0,0,2025-07-18,2025,7,July,18,Friday,21
session_2240,user_1761,2025-05-11 16:34:53,home,desktop,australia,email,152.0,0.0,1,2025-05-11,2025,5,May,11,Sunday,16
session_2240,user_1761,2025-05-11 16:36:19,product_page,desktop,australia,email,86.0,5.0,1,2025-05-11,2025,5,May,11,Sunday,16
session_2240,user_1761,2025-05-11 16:38:50,cart,desktop,australia,email,151.0,5.0,1,2025-05-11,2025,5,May,11,Sunday,16
session_2240,user_1761,2025-05-11 16:41:03,checkout,desktop,australia,email,133.0,5.0,1,2025-05-11,2025,5,May,11,Sunday,16
session_2240,user_1761,2025-05-11 16:42:52,confirmation,desktop,australia,email,109.0,0.0,1,2025-05-11,2025,5,May,11,Sunday,16
session_2241,user_1660,2025-07-04 02:05:26,home,tablet,canada,google,150.0,0.0,1,2025-07-04,2025,7,July,4,Friday,2
session_2241,user_1660,2025-07-04 02:06:58,product_page,tablet,canada,google,92.0,1.0,1,2025-07-04,2025,7,July,4,Friday,2
session_2241,user_1660,2025-07-04 02:08:19,cart,tablet,canada,google,81.0,1.0,1,2025-07-04,2025,7,July,4,Friday,2
session_2241,user_1660,2025-07-04 02:10:05,checkout,tablet,canada,google,106.0,1.0,1,2025-07-04,2025,7,July,4,Friday,2
session_2241,user_1660,2025-07-04 02:12:33,confirmation,tablet,canada,google,148.0,0.0,1,2025-07-04,2025,7,July,4,Friday,2
session_2242,user_2683,2025-08-31 03:43:42,home,mobile,france,direct,108.0,0.0,0,2025-08-31,2025,8,August,31,Sunday,3
session_2242,user_2683,2025-08-31 03:43:59,product_page,mobile,france,direct,17.0,3.0,0,2025-08-31,2025,8,August,31,Sunday,3
session_2243,user_1759,2025-05-12 01:31:59,home,mobile,uk,email,168.0,0.0,1,2025-05-12,2025,5,May,12,Monday,1
session_2243,user_1759,2025-05-12 01:32:40,product_page,mobile,uk,email,41.0,3.0,1,2025-05-12,2025,5,May,12,Monday,1
session_2243,user_1759,2025-05-12 01:33:12,cart,mobile,uk,email,32.0,3.0,1,2025-05-12,2025,5,May,12,Monday,1
session_2243,user_1759,2025-05-12 01:34:56,checkout,mobile,uk,email,104.0,3.0,1,2025-05-12,2025,5,May,12,Monday,1
session_2243,user_1759,2025-05-12 01:37:45,confirmation,mobile,uk,email,169.0,0.0,1,2025-05-12,2025,5,May,12,Monday,1
session_2244,user_2942,2025-01-12 17:02:33,home,tablet,australia,direct,66.0,0.0,0,2025-01-12,2025,1,January,12,Sunday,17
session_2244,user_2942,2025-01-12 17:03:07,product_page,tablet,australia,direct,34.0,1.0,0,2025-01-12,2025,1,January,12,Sunday,17
session_2245,user_1834,2025-08-22 03:31:14,home,tablet,australia,google,16.0,0.0,0,2025-08-22,2025,8,August,22,Friday,3
session_2245,user_1834,2025-08-22 03:33:15,product_page,tablet,australia,google,121.0,0.0,0,2025-08-22,2025,8,August,22,Friday,3
session_2245,user_1834,2025-08-22 03:33:35,cart,tablet,australia,google,20.0,5.0,0,2025-08-22,2025,8,August,22,Friday,3
session_2246,user_2925,2025-08-23 12:00:55,home,desktop,australia,google,79.0,0.0,0,2025-08-23,2025,8,August,23,Saturday,12
session_2246,user_2925,2025-08-23 12:02:32,product_page,desktop,australia,google,97.0,4.0,0,2025-08-23,2025,8,August,23,Saturday,12
session_2247,user_1301,2025-06-02 22:06:13,home,mobile,india,social media,173.0,0.0,0,2025-06-02,2025,6,June,2,Monday,22
session_2247,user_1301,2025-06-02 22:07:56,product_page,mobile,india,social media,103.0,4.0,0,2025-06-02,2025,6,June,2,Monday,22
session_2248,user_1387,2025-04-29 16:04:57,home,tablet,canada,email,96.0,0.0,1,2025-04-29,2025,4,April,29,Tuesday,16
session_2248,user_1387,2025-04-29 16:07:41,product_page,tablet,canada,email,164.0,2.0,1,2025-04-29,2025,4,April,29,Tuesday,16
session_2248,user_1387,2025-04-29 16:09:24,cart,tablet,canada,email,103.0,2.0,1,2025-04-29,2025,4,April,29,Tuesday,16
session_2248,user_1387,2025-04-29 16:10:44,checkout,tablet,canada,email,80.0,2.0,1,2025-04-29,2025,4,April,29,Tuesday,16
session_2248,user_1387,2025-04-29 16:11:11,confirmation,tablet,canada,email,27.0,0.0,1,2025-04-29,2025,4,April,29,Tuesday,16
session_2249,user_1074,2025-07-03 06:04:44,home,tablet,india,email,121.0,0.0,0,2025-07-03,2025,7,July,3,Thursday,6
session_225,user_1845,2025-06-29 18:34:51,home,desktop,australia,direct,71.0,0.0,1,2025-06-29,2025,6,June,29,Sunday,18
session_225,user_1845,2025-06-29 18:35:12,product_page,desktop,australia,direct,21.0,0.0,1,2025-06-29,2025,6,June,29,Sunday,18
session_225,user_1845,2025-06-29 18:35:27,cart,desktop,australia,direct,15.0,0.0,1,2025-06-29,2025,6,June,29,Sunday,18
session_225,user_1845,2025-06-29 18:38:03,checkout,desktop,australia,direct,156.0,3.0,1,2025-06-29,2025,6,June,29,Sunday,18
session_225,user_1845,2025-06-29 18:40:32,confirmation,desktop,australia,direct,149.0,0.0,1,2025-06-29,2025,6,June,29,Sunday,18
session_2250,user_2102,2025-06-27 15:07:19,home,mobile,canada,social media,88.0,0.0,0,2025-06-27,2025,6,June,27,Friday,15
session_2250,user_2102,2025-06-27 15:10:14,product_page,mobile,canada,social media,175.0,0.0,0,2025-06-27,2025,6,June,27,Friday,15
session_2251,user_2110,2025-04-13 17:01:35,home,desktop,canada,direct,138.0,0.0,1,2025-04-13,2025,4,April,13,Sunday,17
session_2251,user_2110,2025-04-13 17:03:46,product_page,desktop,canada,direct,131.0,3.0,1,2025-04-13,2025,4,April,13,Sunday,17
session_2251,user_2110,2025-04-13 17:06:25,cart,desktop,canada,direct,159.0,3.0,1,2025-04-13,2025,4,April,13,Sunday,17
session_2251,user_2110,2025-04-13 17:08:33,checkout,desktop,canada,direct,128.0,3.0,1,2025-04-13,2025,4,April,13,Sunday,17
session_2251,user_2110,2025-04-13 17:10:42,confirmation,desktop,canada,direct,129.0,0.0,1,2025-04-13,2025,4,April,13,Sunday,17
session_2252,user_2650,2025-07-21 05:51:37,home,desktop,germany,direct,37.0,0.0,1,2025-07-21,2025,7,July,21,Monday,5
session_2252,user_2650,2025-07-21 05:52:52,product_page,desktop,germany,direct,75.0,0.0,1,2025-07-21,2025,7,July,21,Monday,5
session_2252,user_2650,2025-07-21 05:54:27,cart,desktop,germany,direct,95.0,4.0,1,2025-07-21,2025,7,July,21,Monday,5
session_2252,user_2650,2025-07-21 05:56:25,checkout,desktop,germany,direct,118.0,4.0,1,2025-07-21,2025,7,July,21,Monday,5
session_2252,user_2650,2025-07-21 05:58:17,confirmation,desktop,germany,direct,112.0,0.0,1,2025-07-21,2025,7,July,21,Monday,5
session_2253,user_2774,2025-06-07 13:39:54,home,desktop,usa,direct,158.0,0.0,0,2025-06-07,2025,6,June,7,Saturday,13
session_2254,user_1327,2025-03-16 10:17:00,home,tablet,france,direct,77.0,0.0,0,2025-03-16,2025,3,March,16,Sunday,10
session_2254,user_1327,2025-03-16 10:18:29,product_page,tablet,france,direct,89.0,4.0,0,2025-03-16,2025,3,March,16,Sunday,10
session_2255,user_1058,2025-07-13 20:02:56,home,desktop,germany,direct,62.0,0.0,0,2025-07-13,2025,7,July,13,Sunday,20
session_2255,user_1058,2025-07-13 20:03:30,product_page,desktop,germany,direct,34.0,4.0,0,2025-07-13,2025,7,July,13,Sunday,20
session_2256,user_2949,2025-02-07 17:07:20,home,tablet,usa,google,114.0,0.0,0,2025-02-07,2025,2,February,7,Friday,17
session_2257,user_2701,2025-02-27 00:40:48,home,desktop,germany,email,72.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,0
session_2257,user_2701,2025-02-27 00:42:52,product_page,desktop,germany,email,124.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,0
session_2258,user_2481,2025-02-16 20:23:13,home,desktop,uk,direct,176.0,0.0,1,2025-02-16,2025,2,February,16,Sunday,20
session_2258,user_2481,2025-02-16 20:25:52,product_page,desktop,uk,direct,159.0,3.0,1,2025-02-16,2025,2,February,16,Sunday,20
session_2258,user_2481,2025-02-16 20:28:13,cart,desktop,uk,direct,141.0,3.0,1,2025-02-16,2025,2,February,16,Sunday,20
session_2258,user_2481,2025-02-16 20:28:41,checkout,desktop,uk,direct,28.0,3.0,1,2025-02-16,2025,2,February,16,Sunday,20
session_2258,user_2481,2025-02-16 20:31:34,confirmation,desktop,uk,direct,173.0,0.0,1,2025-02-16,2025,2,February,16,Sunday,20
session_2259,user_1941,2025-08-31 00:25:27,home,desktop,france,direct,56.0,0.0,0,2025-08-31,2025,8,August,31,Sunday,0
session_226,user_1715,2025-06-11 17:50:19,home,tablet,india,social media,129.0,0.0,0,2025-06-11,2025,6,June,11,Wednesday,17
session_226,user_1715,2025-06-11 17:53:13,product_page,tablet,india,social media,174.0,3.0,0,2025-06-11,2025,6,June,11,Wednesday,17
session_2260,user_2452,2025-02-26 14:34:40,home,desktop,uk,google,113.0,0.0,0,2025-02-26,2025,2,February,26,Wednesday,14
session_2260,user_2452,2025-02-26 14:34:55,product_page,desktop,uk,google,15.0,1.0,0,2025-02-26,2025,2,February,26,Wednesday,14
session_2261,user_1630,2025-03-02 09:37:05,home,tablet,france,direct,55.0,0.0,0,2025-03-02,2025,3,March,2,Sunday,9
session_2261,user_1630,2025-03-02 09:38:15,product_page,tablet,france,direct,70.0,3.0,0,2025-03-02,2025,3,March,2,Sunday,9
session_2262,user_2790,2025-02-21 11:23:16,home,mobile,france,direct,106.0,0.0,1,2025-02-21,2025,2,February,21,Friday,11
session_2262,user_2790,2025-02-21 11:24:10,product_page,mobile,france,direct,54.0,3.0,1,2025-02-21,2025,2,February,21,Friday,11
session_2262,user_2790,2025-02-21 11:27:08,cart,mobile,france,direct,178.0,3.0,1,2025-02-21,2025,2,February,21,Friday,11
session_2262,user_2790,2025-02-21 11:27:32,checkout,mobile,france,direct,24.0,3.0,1,2025-02-21,2025,2,February,21,Friday,11
session_2262,user_2790,2025-02-21 11:27:51,confirmation,mobile,france,direct,19.0,0.0,1,2025-02-21,2025,2,February,21,Friday,11
session_2263,user_2885,2025-01-30 04:52:32,home,tablet,usa,email,65.0,0.0,0,2025-01-30,2025,1,January,30,Thursday,4
session_2264,user_1085,2025-01-03 00:44:52,home,desktop,canada,direct,20.0,0.0,0,2025-01-03,2025,1,January,3,Friday,0
session_2264,user_1085,2025-01-03 00:46:12,product_page,desktop,canada,direct,80.0,0.0,0,2025-01-03,2025,1,January,3,Friday,0
session_2265,user_1989,2025-01-29 02:40:11,home,desktop,uk,email,99.0,0.0,0,2025-01-29,2025,1,January,29,Wednesday,2
session_2266,user_2796,2025-07-27 08:29:47,home,mobile,australia,google,108.0,0.0,1,2025-07-27,2025,7,July,27,Sunday,8
session_2266,user_2796,2025-07-27 08:30:24,product_page,mobile,australia,google,37.0,3.0,1,2025-07-27,2025,7,July,27,Sunday,8
session_2266,user_2796,2025-07-27 08:32:02,cart,mobile,australia,google,98.0,3.0,1,2025-07-27,2025,7,July,27,Sunday,8
session_2266,user_2796,2025-07-27 08:35:02,checkout,mobile,australia,google,180.0,3.0,1,2025-07-27,2025,7,July,27,Sunday,8
session_2266,user_2796,2025-07-27 08:35:33,confirmation,mobile,australia,google,31.0,0.0,1,2025-07-27,2025,7,July,27,Sunday,8
session_2267,user_1055,2025-01-10 14:47:54,home,mobile,france,direct,97.0,0.0,0,2025-01-10,2025,1,January,10,Friday,14
session_2267,user_1055,2025-01-10 14:49:24,product_page,mobile,france,direct,90.0,4.0,0,2025-01-10,2025,1,January,10,Friday,14
session_2268,user_1008,2025-06-06 15:15:34,home,mobile,australia,email,178.0,0.0,0,2025-06-06,2025,6,June,6,Friday,15
session_2268,user_1008,2025-06-06 15:17:56,product_page,mobile,australia,email,142.0,1.0,0,2025-06-06,2025,6,June,6,Friday,15
session_2269,user_1070,2025-02-04 12:22:44,home,mobile,australia,social media,114.0,0.0,1,2025-02-04,2025,2,February,4,Tuesday,12
session_2269,user_1070,2025-02-04 12:25:44,product_page,mobile,australia,social media,180.0,1.0,1,2025-02-04,2025,2,February,4,Tuesday,12
session_2269,user_1070,2025-02-04 12:27:03,cart,mobile,australia,social media,79.0,1.0,1,2025-02-04,2025,2,February,4,Tuesday,12
session_2269,user_1070,2025-02-04 12:29:41,checkout,mobile,australia,social media,158.0,1.0,1,2025-02-04,2025,2,February,4,Tuesday,12
session_2269,user_1070,2025-02-04 12:31:31,confirmation,mobile,australia,social media,110.0,0.0,1,2025-02-04,2025,2,February,4,Tuesday,12
session_227,user_2505,2025-01-05 18:20:29,home,mobile,usa,direct,111.0,0.0,0,2025-01-05,2025,1,January,5,Sunday,18
session_227,user_2505,2025-01-05 18:22:24,product_page,mobile,usa,direct,115.0,1.0,0,2025-01-05,2025,1,January,5,Sunday,18
session_2270,user_1892,2025-02-04 22:58:03,home,tablet,france,email,175.0,0.0,0,2025-02-04,2025,2,February,4,Tuesday,22
session_2270,user_1892,2025-02-04 22:59:19,product_page,tablet,france,email,76.0,2.0,0,2025-02-04,2025,2,February,4,Tuesday,22
session_2271,user_1716,2025-04-08 03:05:47,home,mobile,germany,social media,177.0,0.0,0,2025-04-08,2025,4,April,8,Tuesday,3
session_2272,user_1485,2025-05-04 00:05:57,home,desktop,germany,email,81.0,0.0,1,2025-05-04,2025,5,May,4,Sunday,0
session_2272,user_1485,2025-05-04 00:06:48,product_page,desktop,germany,email,51.0,5.0,1,2025-05-04,2025,5,May,4,Sunday,0
session_2272,user_1485,2025-05-04 00:08:07,cart,desktop,germany,email,79.0,5.0,1,2025-05-04,2025,5,May,4,Sunday,0
session_2272,user_1485,2025-05-04 00:08:42,checkout,desktop,germany,email,35.0,5.0,1,2025-05-04,2025,5,May,4,Sunday,0
session_2272,user_1485,2025-05-04 00:11:41,confirmation,desktop,germany,email,179.0,0.0,1,2025-05-04,2025,5,May,4,Sunday,0
session_2273,user_2878,2025-01-03 06:48:33,home,desktop,france,email,159.0,0.0,0,2025-01-03,2025,1,January,3,Friday,6
session_2273,user_2878,2025-01-03 06:51:00,product_page,desktop,france,email,147.0,0.0,0,2025-01-03,2025,1,January,3,Friday,6
session_2274,user_1112,2025-04-06 16:41:58,home,desktop,uk,google,55.0,0.0,1,2025-04-06,2025,4,April,6,Sunday,16
session_2274,user_1112,2025-04-06 16:44:32,product_page,desktop,uk,google,154.0,0.0,1,2025-04-06,2025,4,April,6,Sunday,16
session_2274,user_1112,2025-04-06 16:46:59,cart,desktop,uk,google,147.0,1.0,1,2025-04-06,2025,4,April,6,Sunday,16
session_2274,user_1112,2025-04-06 16:49:25,checkout,desktop,uk,google,146.0,1.0,1,2025-04-06,2025,4,April,6,Sunday,16
session_2274,user_1112,2025-04-06 16:51:36,confirmation,desktop,uk,google,131.0,0.0,1,2025-04-06,2025,4,April,6,Sunday,16
session_2275,user_1276,2025-08-16 15:51:37,home,tablet,australia,social media,76.0,0.0,1,2025-08-16,2025,8,August,16,Saturday,15
session_2275,user_1276,2025-08-16 15:53:45,product_page,tablet,australia,social media,128.0,0.0,1,2025-08-16,2025,8,August,16,Saturday,15
session_2275,user_1276,2025-08-16 15:54:09,cart,tablet,australia,social media,24.0,2.0,1,2025-08-16,2025,8,August,16,Saturday,15
session_2275,user_1276,2025-08-16 15:54:25,checkout,tablet,australia,social media,16.0,2.0,1,2025-08-16,2025,8,August,16,Saturday,15
session_2275,user_1276,2025-08-16 15:55:00,confirmation,tablet,australia,social media,35.0,0.0,1,2025-08-16,2025,8,August,16,Saturday,15
session_2276,user_2860,2025-07-14 10:41:46,home,tablet,germany,email,17.0,0.0,0,2025-07-14,2025,7,July,14,Monday,10
session_2276,user_2860,2025-07-14 10:43:24,product_page,tablet,germany,email,98.0,5.0,0,2025-07-14,2025,7,July,14,Monday,10
session_2277,user_1465,2025-03-06 07:12:50,home,desktop,france,direct,30.0,0.0,1,2025-03-06,2025,3,March,6,Thursday,7
session_2277,user_1465,2025-03-06 07:15:03,product_page,desktop,france,direct,133.0,2.0,1,2025-03-06,2025,3,March,6,Thursday,7
session_2277,user_1465,2025-03-06 07:17:14,cart,desktop,france,direct,131.0,2.0,1,2025-03-06,2025,3,March,6,Thursday,7
session_2277,user_1465,2025-03-06 07:17:50,checkout,desktop,france,direct,36.0,2.0,1,2025-03-06,2025,3,March,6,Thursday,7
session_2277,user_1465,2025-03-06 07:19:18,confirmation,desktop,france,direct,88.0,0.0,1,2025-03-06,2025,3,March,6,Thursday,7
session_2278,user_2869,2025-03-28 04:55:28,home,tablet,usa,google,155.0,0.0,0,2025-03-28,2025,3,March,28,Friday,4
session_2278,user_2869,2025-03-28 04:57:00,product_page,tablet,usa,google,92.0,3.0,0,2025-03-28,2025,3,March,28,Friday,4
session_2279,user_2091,2025-02-04 05:27:35,home,desktop,germany,direct,117.0,0.0,1,2025-02-04,2025,2,February,4,Tuesday,5
session_2279,user_2091,2025-02-04 05:29:35,product_page,desktop,germany,direct,120.0,5.0,1,2025-02-04,2025,2,February,4,Tuesday,5
session_2279,user_2091,2025-02-04 05:31:20,cart,desktop,germany,direct,105.0,5.0,1,2025-02-04,2025,2,February,4,Tuesday,5
session_2279,user_2091,2025-02-04 05:31:38,checkout,desktop,germany,direct,18.0,5.0,1,2025-02-04,2025,2,February,4,Tuesday,5
session_2279,user_2091,2025-02-04 05:32:33,confirmation,desktop,germany,direct,55.0,0.0,1,2025-02-04,2025,2,February,4,Tuesday,5
session_228,user_1136,2025-01-29 03:50:53,home,desktop,uk,google,35.0,0.0,0,2025-01-29,2025,1,January,29,Wednesday,3
session_228,user_1136,2025-01-29 03:53:24,product_page,desktop,uk,google,151.0,5.0,0,2025-01-29,2025,1,January,29,Wednesday,3
session_2280,user_1064,2025-03-31 07:02:23,home,desktop,france,direct,172.0,0.0,0,2025-03-31,2025,3,March,31,Monday,7
session_2280,user_1064,2025-03-31 07:02:59,product_page,desktop,france,direct,36.0,2.0,0,2025-03-31,2025,3,March,31,Monday,7
session_2281,user_2821,2025-03-03 18:19:49,home,desktop,australia,google,81.0,0.0,0,2025-03-03,2025,3,March,3,Monday,18
session_2281,user_2821,2025-03-03 18:20:13,product_page,desktop,australia,google,24.0,0.0,0,2025-03-03,2025,3,March,3,Monday,18
session_2282,user_2909,2025-07-08 06:38:32,home,desktop,france,direct,26.0,0.0,0,2025-07-08,2025,7,July,8,Tuesday,6
session_2283,user_2288,2025-03-09 04:02:21,home,mobile,india,direct,166.0,0.0,0,2025-03-09,2025,3,March,9,Sunday,4
session_2283,user_2288,2025-03-09 04:04:35,product_page,mobile,india,direct,134.0,3.0,0,2025-03-09,2025,3,March,9,Sunday,4
session_2284,user_1440,2025-02-27 21:40:56,home,mobile,usa,social media,144.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,21
session_2284,user_1440,2025-02-27 21:42:47,product_page,mobile,usa,social media,111.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,21
session_2284,user_1440,2025-02-27 21:45:21,cart,mobile,usa,social media,154.0,4.0,0,2025-02-27,2025,2,February,27,Thursday,21
session_2285,user_1589,2025-04-30 03:10:16,home,tablet,india,google,176.0,0.0,0,2025-04-30,2025,4,April,30,Wednesday,3
session_2285,user_1589,2025-04-30 03:12:01,product_page,tablet,india,google,105.0,3.0,0,2025-04-30,2025,4,April,30,Wednesday,3
session_2286,user_1162,2025-03-13 14:38:02,home,desktop,usa,social media,79.0,0.0,1,2025-03-13,2025,3,March,13,Thursday,14
session_2286,user_1162,2025-03-13 14:38:20,product_page,desktop,usa,social media,18.0,0.0,1,2025-03-13,2025,3,March,13,Thursday,14
session_2286,user_1162,2025-03-13 14:41:12,cart,desktop,usa,social media,172.0,3.0,1,2025-03-13,2025,3,March,13,Thursday,14
session_2286,user_1162,2025-03-13 14:42:05,checkout,desktop,usa,social media,53.0,3.0,1,2025-03-13,2025,3,March,13,Thursday,14
session_2286,user_1162,2025-03-13 14:44:11,confirmation,desktop,usa,social media,126.0,0.0,1,2025-03-13,2025,3,March,13,Thursday,14
session_2287,user_1493,2025-05-19 17:23:46,home,tablet,australia,google,47.0,0.0,0,2025-05-19,2025,5,May,19,Monday,17
session_2288,user_2364,2025-02-10 21:17:14,home,tablet,australia,google,116.0,0.0,1,2025-02-10,2025,2,February,10,Monday,21
session_2288,user_2364,2025-02-10 21:20:02,product_page,tablet,australia,google,168.0,4.0,1,2025-02-10,2025,2,February,10,Monday,21
session_2288,user_2364,2025-02-10 21:22:42,cart,tablet,australia,google,160.0,4.0,1,2025-02-10,2025,2,February,10,Monday,21
session_2288,user_2364,2025-02-10 21:25:00,checkout,tablet,australia,google,138.0,4.0,1,2025-02-10,2025,2,February,10,Monday,21
session_2288,user_2364,2025-02-10 21:26:55,confirmation,tablet,australia,google,115.0,0.0,1,2025-02-10,2025,2,February,10,Monday,21
session_2289,user_1045,2025-03-17 02:35:49,home,tablet,germany,email,124.0,0.0,0,2025-03-17,2025,3,March,17,Monday,2
session_229,user_2465,2025-01-23 18:49:00,home,mobile,uk,social media,35.0,0.0,0,2025-01-23,2025,1,January,23,Thursday,18
session_2290,user_1862,2025-05-12 11:51:07,home,mobile,france,social media,42.0,0.0,0,2025-05-12,2025,5,May,12,Monday,11
session_2290,user_1862,2025-05-12 11:53:43,product_page,mobile,france,social media,156.0,0.0,0,2025-05-12,2025,5,May,12,Monday,11
session_2291,user_2216,2025-07-07 00:05:48,home,desktop,uk,social media,27.0,0.0,0,2025-07-07,2025,7,July,7,Monday,0
session_2291,user_2216,2025-07-07 00:06:52,product_page,desktop,uk,social media,64.0,1.0,0,2025-07-07,2025,7,July,7,Monday,0
session_2291,user_2216,2025-07-07 00:07:16,cart,desktop,uk,social media,24.0,1.0,0,2025-07-07,2025,7,July,7,Monday,0
