session_id,user_id,session_start,session_end,total_pages_visited,total_time_spent_seconds,max_items_in_cart,purchased,device_type,country,referral_source,session_duration_minutes
session_2443,user_1885,2025-04-13 04:13:42,2025-04-13 04:13:42,1,133.0,0.0,0,mobile,canada,email,0.0
session_2444,user_2914,2025-08-09 01:11:57,2025-08-09 01:11:57,1,60.0,0.0,0,tablet,canada,email,0.0
session_2445,user_1850,2025-01-18 00:40:55,2025-01-18 00:40:55,1,54.0,0.0,0,tablet,uk,social media,0.0
session_2446,user_1136,2025-04-29 15:08:16,2025-04-29 15:08:16,1,50.0,0.0,0,tablet,france,direct,0.0
session_2447,user_1837,2025-04-20 00:41:22,2025-04-20 00:41:22,1,52.0,0.0,0,mobile,uk,google,0.0
session_2448,user_2906,2025-02-12 13:47:31,2025-02-12 13:48:40,2,212.0,4.0,0,desktop,india,direct,1.15
session_2449,user_1605,2025-08-09 20:40:46,2025-08-09 20:41:59,3,155.0,2.0,0,mobile,canada,email,1.2166666666666666
session_245,user_1643,2025-07-03 06:53:53,2025-07-03 06:55:51,2,203.0,0.0,0,tablet,france,google,1.9666666666666666
session_2450,user_2584,2025-02-19 08:45:11,2025-02-19 08:50:27,4,430.0,2.0,0,tablet,australia,direct,5.266666666666667
session_2451,user_2957,2025-04-03 14:01:54,2025-04-03 14:06:10,4,407.0,5.0,0,mobile,germany,direct,4.266666666666667
session_2452,user_1519,2025-02-11 09:33:26,2025-02-11 09:39:01,5,467.0,4.0,1,mobile,australia,email,5.583333333333333
session_2453,user_1440,2025-02-15 14:32:11,2025-02-15 14:32:11,1,101.0,0.0,0,mobile,usa,direct,0.0
session_2454,user_2384,2025-07-25 04:58:26,2025-07-25 05:01:20,2,259.0,0.0,0,mobile,germany,direct,2.9
session_2455,user_1965,2025-01-11 09:00:02,2025-01-11 09:00:18,2,113.0,5.0,0,desktop,uk,social media,0.26666666666666666
session_2456,user_2208,2025-01-13 19:42:05,2025-01-13 19:51:13,5,725.0,5.0,1,tablet,uk,google,9.133333333333333
session_2457,user_2459,2025-01-23 15:12:44,2025-01-23 15:14:35,2,182.0,0.0,0,desktop,australia,email,1.85
session_2458,user_2762,2025-07-19 03:30:35,2025-07-19 03:30:35,1,46.0,0.0,0,desktop,canada,direct,0.0
session_2459,user_1147,2025-06-02 05:16:11,2025-06-02 05:16:47,2,85.0,5.0,0,desktop,india,direct,0.6
session_246,user_2239,2025-01-17 04:22:09,2025-01-17 04:24:05,2,217.0,2.0,0,tablet,germany,email,1.9333333333333333
session_2460,user_1253,2025-05-28 15:35:33,2025-05-28 15:38:24,2,242.0,0.0,0,tablet,uk,email,2.85
session_2461,user_1433,2025-07-27 16:49:12,2025-07-27 16:49:12,1,89.0,0.0,0,desktop,india,direct,0.0
session_2462,user_2232,2025-01-23 19:01:00,2025-01-23 19:03:11,2,170.0,1.0,0,desktop,germany,google,2.183333333333333
session_2463,user_2128,2025-05-10 00:48:40,2025-05-10 00:49:07,2,189.0,0.0,0,tablet,australia,social media,0.45
session_2464,user_1202,2025-04-02 07:44:48,2025-04-02 07:44:48,1,30.0,0.0,0,desktop,uk,direct,0.0
session_2465,user_2472,2025-08-17 05:50:53,2025-08-17 05:53:47,2,339.0,0.0,0,tablet,uk,google,2.9
session_2466,user_1432,2025-07-14 13:46:55,2025-07-14 13:46:55,1,150.0,0.0,0,mobile,uk,social media,0.0
session_2467,user_2910,2025-01-17 04:53:31,2025-01-17 04:54:26,2,164.0,0.0,0,desktop,usa,google,0.9166666666666666
session_2468,user_2733,2025-06-07 04:15:16,2025-06-07 04:20:17,5,380.0,4.0,1,desktop,canada,email,5.016666666666667
session_2469,user_1919,2025-02-26 05:38:30,2025-02-26 05:40:10,2,145.0,0.0,0,tablet,canada,direct,1.6666666666666667
session_247,user_1171,2025-05-10 18:11:39,2025-05-10 18:13:47,3,171.0,3.0,0,tablet,canada,social media,2.1333333333333333
session_2470,user_2756,2025-08-28 00:48:58,2025-08-28 00:55:09,5,529.0,1.0,1,tablet,uk,direct,6.183333333333334
session_2471,user_2812,2025-01-19 03:58:49,2025-01-19 04:01:03,2,251.0,0.0,0,tablet,india,social media,2.2333333333333334
session_2472,user_1494,2025-07-24 12:48:34,2025-07-24 12:59:42,5,699.0,3.0,1,mobile,uk,google,11.133333333333333
session_2473,user_2543,2025-02-16 03:16:06,2025-02-16 03:22:09,5,506.0,5.0,1,desktop,australia,google,6.05
session_2474,user_1270,2025-01-12 20:18:03,2025-01-12 20:18:23,2,78.0,3.0,0,desktop,uk,direct,0.3333333333333333
session_2475,user_2896,2025-04-12 18:19:10,2025-04-12 18:21:02,2,276.0,4.0,0,mobile,india,social media,1.8666666666666667
session_2476,user_1895,2025-02-03 07:54:22,2025-02-03 07:55:37,2,107.0,0.0,0,desktop,uk,google,1.25
session_2477,user_1293,2025-02-23 20:57:29,2025-02-23 21:04:48,5,509.0,5.0,1,tablet,uk,email,7.316666666666666
session_2478,user_2543,2025-07-18 17:42:08,2025-07-18 17:42:08,1,114.0,0.0,0,tablet,india,google,0.0
session_2479,user_2031,2025-01-31 07:35:40,2025-01-31 07:37:17,2,227.0,1.0,0,tablet,australia,direct,1.6166666666666667
session_248,user_1611,2025-05-01 10:57:02,2025-05-01 10:57:02,1,100.0,0.0,0,mobile,canada,direct,0.0
session_2480,user_2685,2025-02-07 09:43:19,2025-02-07 09:44:59,2,263.0,5.0,0,tablet,india,email,1.6666666666666667
session_2481,user_2344,2025-03-23 14:34:35,2025-03-23 14:37:12,2,238.0,3.0,0,mobile,australia,email,2.6166666666666667
session_2482,user_1284,2025-07-22 01:15:30,2025-07-22 01:16:21,2,108.0,2.0,0,tablet,india,email,0.85
session_2483,user_1985,2025-05-25 08:27:59,2025-05-25 08:30:28,2,322.0,0.0,0,mobile,uk,google,2.4833333333333334
session_2484,user_2923,2025-08-28 13:19:16,2025-08-28 13:20:17,2,135.0,1.0,0,tablet,canada,social media,1.0166666666666666
session_2485,user_2870,2025-07-18 09:55:00,2025-07-18 09:55:00,1,21.0,0.0,0,mobile,germany,email,0.0
session_2486,user_2454,2025-07-01 06:27:01,2025-07-01 06:29:50,2,292.0,1.0,0,tablet,canada,social media,2.816666666666667
session_2487,user_2657,2025-04-26 17:19:58,2025-04-26 17:21:45,3,217.0,0.0,0,desktop,canada,social media,1.7833333333333334
session_2488,user_1760,2025-08-14 00:19:55,2025-08-14 00:25:57,5,428.0,2.0,1,tablet,uk,direct,6.033333333333333
session_2489,user_1196,2025-05-22 04:10:53,2025-05-22 04:17:12,5,395.0,4.0,1,mobile,uk,social media,6.316666666666666
session_249,user_1430,2025-01-26 18:55:19,2025-01-26 18:57:26,2,173.0,0.0,0,mobile,uk,direct,2.1166666666666667
session_2490,user_2846,2025-06-30 20:44:47,2025-06-30 20:47:23,2,171.0,0.0,0,desktop,canada,google,2.6
session_2491,user_2974,2025-03-26 07:25:54,2025-03-26 07:27:43,2,134.0,0.0,0,tablet,germany,social media,1.8166666666666667
session_2492,user_2043,2025-03-01 21:45:23,2025-03-01 21:49:19,3,350.0,4.0,0,desktop,france,social media,3.933333333333333
session_2493,user_1897,2025-01-13 15:48:24,2025-01-13 15:50:02,3,241.0,3.0,0,desktop,uk,direct,1.6333333333333333
session_2494,user_2621,2025-08-03 06:57:23,2025-08-03 06:58:24,3,220.0,5.0,0,desktop,usa,direct,1.0166666666666666
session_2495,user_1944,2025-07-02 13:25:35,2025-07-02 13:25:35,1,141.0,0.0,0,desktop,uk,google,0.0
session_2496,user_2175,2025-01-19 21:51:07,2025-01-19 21:57:12,5,441.0,3.0,1,tablet,india,email,6.083333333333333
session_2497,user_1066,2025-06-15 10:49:17,2025-06-15 10:51:26,2,278.0,4.0,0,desktop,australia,direct,2.15
session_2498,user_1585,2025-07-07 11:08:15,2025-07-07 11:16:45,5,627.0,3.0,1,mobile,canada,google,8.5
session_2499,user_2837,2025-05-21 21:59:02,2025-05-21 22:01:11,2,291.0,0.0,0,tablet,canada,google,2.15
session_25,user_1143,2025-05-06 03:32:59,2025-05-06 03:35:59,2,331.0,3.0,0,tablet,usa,google,3.0
session_250,user_2183,2025-05-25 12:05:49,2025-05-25 12:10:39,5,470.0,3.0,1,desktop,france,social media,4.833333333333333
session_2500,user_2301,2025-01-28 20:32:14,2025-01-28 20:34:34,2,314.0,0.0,0,tablet,canada,social media,2.3333333333333335
session_2501,user_2317,2025-07-02 18:45:21,2025-07-02 18:50:08,4,325.0,5.0,0,mobile,usa,google,4.783333333333333
session_2502,user_2006,2025-07-20 07:39:36,2025-07-20 07:40:04,2,66.0,0.0,0,desktop,usa,email,0.4666666666666667
session_2503,user_1609,2025-06-07 11:32:24,2025-06-07 11:35:42,3,318.0,5.0,0,desktop,usa,email,3.3
session_2504,user_2634,2025-02-10 04:35:37,2025-02-10 04:35:37,1,55.0,0.0,0,mobile,germany,direct,0.0
session_2505,user_2423,2025-07-15 07:49:43,2025-07-15 07:50:42,2,141.0,0.0,0,tablet,uk,google,0.9833333333333333
session_2506,user_2391,2025-03-17 14:30:00,2025-03-17 14:37:31,5,576.0,4.0,1,desktop,germany,social media,7.516666666666667
session_2507,user_2940,2025-02-17 08:34:07,2025-02-17 08:34:07,1,172.0,0.0,0,tablet,germany,email,0.0
session_2508,user_2026,2025-08-06 06:25:42,2025-08-06 06:25:42,1,34.0,0.0,0,desktop,australia,google,0.0
session_2509,user_2322,2025-04-04 01:18:59,2025-04-04 01:18:59,1,35.0,0.0,0,tablet,germany,social media,0.0
session_251,user_2069,2025-02-16 14:10:59,2025-02-16 14:10:59,1,85.0,0.0,0,desktop,australia,direct,0.0
session_2510,user_2989,2025-07-11 19:53:48,2025-07-11 19:58:05,5,306.0,5.0,1,tablet,germany,google,4.283333333333333
session_2511,user_2219,2025-02-22 16:15:21,2025-02-22 16:16:30,2,228.0,0.0,0,desktop,india,direct,1.15
session_2512,user_2585,2025-02-26 02:57:21,2025-02-26 02:57:21,1,27.0,0.0,0,mobile,india,direct,0.0
session_2513,user_2123,2025-02-06 11:36:28,2025-02-06 11:43:08,5,560.0,4.0,1,mobile,india,social media,6.666666666666667
session_2514,user_1848,2025-03-08 18:02:31,2025-03-08 18:07:40,5,438.0,3.0,1,mobile,germany,google,5.15
session_2515,user_1754,2025-03-16 07:00:46,2025-03-16 07:02:09,2,141.0,5.0,0,desktop,canada,email,1.3833333333333333
session_2516,user_2236,2025-08-17 20:50:25,2025-08-17 20:50:25,1,117.0,0.0,0,tablet,australia,google,0.0
session_2517,user_1818,2025-06-27 00:40:36,2025-06-27 00:40:36,1,38.0,0.0,0,mobile,canada,direct,0.0
session_2518,user_1071,2025-06-07 02:12:53,2025-06-07 02:17:27,3,296.0,2.0,0,tablet,uk,direct,4.566666666666666
session_2519,user_2126,2025-04-24 21:37:14,2025-04-24 21:37:50,2,133.0,3.0,0,mobile,canada,email,0.6
session_252,user_2257,2025-07-26 01:21:50,2025-07-26 01:28:59,5,526.0,3.0,1,mobile,canada,google,7.15
session_2520,user_1618,2025-08-09 13:17:39,2025-08-09 13:20:34,2,277.0,0.0,0,desktop,germany,direct,2.9166666666666665
session_2521,user_2842,2025-04-19 07:08:10,2025-04-19 07:10:18,3,227.0,3.0,0,mobile,germany,social media,2.1333333333333333
session_2522,user_2223,2025-01-26 23:27:38,2025-01-26 23:33:38,5,413.0,3.0,1,tablet,canada,google,6.0
session_2523,user_2329,2025-08-15 11:47:01,2025-08-15 11:47:01,1,168.0,0.0,0,desktop,india,google,0.0
session_2524,user_1740,2025-05-23 01:10:10,2025-05-23 01:10:10,1,108.0,0.0,0,tablet,uk,email,0.0
session_2525,user_2558,2025-04-24 17:47:28,2025-04-24 17:47:55,2,79.0,1.0,0,desktop,usa,google,0.45
session_2526,user_2672,2025-04-06 11:46:28,2025-04-06 11:46:28,1,75.0,0.0,0,mobile,germany,google,0.0
session_2527,user_1595,2025-04-22 14:04:30,2025-04-22 14:07:27,2,295.0,3.0,0,mobile,india,social media,2.95
session_2528,user_1185,2025-01-30 03:55:35,2025-01-30 03:56:59,2,180.0,0.0,0,desktop,germany,google,1.4
session_2529,user_2255,2025-05-11 14:13:05,2025-05-11 14:13:05,1,53.0,0.0,0,desktop,india,social media,0.0
session_253,user_2814,2025-08-26 16:28:39,2025-08-26 16:29:27,2,158.0,1.0,0,mobile,india,email,0.8
session_2530,user_3000,2025-04-05 15:30:40,2025-04-05 15:38:08,5,470.0,3.0,1,tablet,india,direct,7.466666666666667
session_2531,user_1540,2025-06-08 15:41:21,2025-06-08 15:47:36,5,506.0,1.0,1,tablet,usa,direct,6.25
session_2532,user_1576,2025-02-19 20:39:00,2025-02-19 20:39:49,2,225.0,2.0,0,tablet,canada,social media,0.8166666666666667
session_2533,user_2480,2025-01-25 17:49:07,2025-01-25 17:49:07,1,96.0,0.0,0,tablet,germany,social media,0.0
session_2534,user_2215,2025-08-08 06:52:50,2025-08-08 06:55:06,2,210.0,0.0,0,tablet,usa,google,2.2666666666666666
session_2535,user_2038,2025-05-12 19:53:34,2025-05-12 20:00:48,4,484.0,5.0,0,tablet,usa,social media,7.233333333333333
session_2536,user_2230,2025-05-30 04:04:22,2025-05-30 04:12:01,5,608.0,1.0,1,mobile,canada,email,7.65
session_2537,user_1594,2025-03-30 06:00:32,2025-03-30 06:01:14,2,123.0,0.0,0,desktop,germany,direct,0.7
session_2538,user_1595,2025-07-17 22:18:41,2025-07-17 22:21:39,3,213.0,2.0,0,tablet,australia,email,2.966666666666667
session_2539,user_2039,2025-06-17 12:30:38,2025-06-17 12:31:34,2,75.0,0.0,0,tablet,usa,social media,0.9333333333333333
session_254,user_2447,2025-08-09 05:19:32,2025-08-09 05:21:20,2,178.0,1.0,0,tablet,india,social media,1.8
session_2540,user_1479,2025-08-02 11:00:40,2025-08-02 11:04:40,3,282.0,3.0,0,desktop,uk,email,4.0
session_2541,user_1448,2025-04-08 10:26:01,2025-04-08 10:28:22,3,288.0,4.0,0,tablet,canada,social media,2.35
session_2542,user_2937,2025-08-06 14:33:36,2025-08-06 14:35:42,2,232.0,2.0,0,desktop,india,email,2.1
session_2543,user_1229,2025-05-27 16:43:53,2025-05-27 16:47:45,4,402.0,3.0,0,tablet,germany,direct,3.8666666666666667
session_2544,user_2581,2025-05-08 23:04:17,2025-05-08 23:04:46,2,126.0,0.0,0,mobile,canada,email,0.48333333333333334
session_2545,user_2460,2025-05-09 16:01:52,2025-05-09 16:03:58,2,270.0,5.0,0,tablet,uk,direct,2.1
session_2546,user_1376,2025-01-05 15:07:54,2025-01-05 15:11:28,5,232.0,2.0,1,mobile,canada,email,3.566666666666667
session_2547,user_1017,2025-03-29 06:58:47,2025-03-29 06:59:12,2,174.0,0.0,0,mobile,canada,email,0.4166666666666667
session_2548,user_1680,2025-05-15 12:17:02,2025-05-15 12:17:02,1,176.0,0.0,0,tablet,uk,direct,0.0
session_2549,user_1079,2025-01-04 08:19:27,2025-01-04 08:20:17,2,121.0,0.0,0,desktop,uk,email,0.8333333333333334
session_255,user_1849,2025-07-19 11:38:29,2025-07-19 11:40:47,3,315.0,1.0,0,tablet,france,google,2.3
session_2550,user_1360,2025-02-17 06:47:29,2025-02-17 06:50:09,2,250.0,5.0,0,tablet,australia,email,2.6666666666666665
session_2551,user_2343,2025-08-08 20:56:15,2025-08-08 20:58:11,2,149.0,0.0,0,mobile,usa,google,1.9333333333333333
session_2552,user_2028,2025-01-11 20:21:33,2025-01-11 20:21:33,1,161.0,0.0,0,mobile,india,direct,0.0
session_2553,user_1064,2025-03-27 07:30:05,2025-03-27 07:30:05,1,42.0,0.0,0,desktop,usa,direct,0.0
session_2554,user_1850,2025-05-19 21:48:07,2025-05-19 21:50:11,2,154.0,0.0,0,mobile,usa,email,2.066666666666667
session_2555,user_2244,2025-08-22 19:48:41,2025-08-22 19:54:22,5,486.0,5.0,1,desktop,usa,email,5.683333333333334
session_2556,user_2401,2025-08-25 22:15:06,2025-08-25 22:15:36,2,163.0,2.0,0,mobile,france,google,0.5
session_2557,user_2278,2025-05-28 09:14:29,2025-05-28 09:15:16,2,155.0,5.0,0,desktop,uk,email,0.7833333333333333
session_2558,user_1105,2025-08-16 16:58:21,2025-08-16 17:00:38,3,257.0,4.0,0,tablet,france,email,2.283333333333333
session_2559,user_1701,2025-05-25 23:38:38,2025-05-25 23:43:11,3,423.0,3.0,0,desktop,australia,google,4.55
session_256,user_2794,2025-02-11 16:02:59,2025-02-11 16:02:59,1,134.0,0.0,0,desktop,canada,social media,0.0
session_2560,user_2701,2025-08-21 10:53:16,2025-08-21 10:54:40,2,201.0,0.0,0,tablet,australia,email,1.4
session_2561,user_1955,2025-04-01 10:06:07,2025-04-01 10:06:56,2,106.0,2.0,0,desktop,germany,email,0.8166666666666667
session_2562,user_1487,2025-01-11 15:26:25,2025-01-11 15:31:00,5,301.0,4.0,1,tablet,uk,direct,4.583333333333333
session_2563,user_2318,2025-03-29 07:15:02,2025-03-29 07:22:49,5,644.0,2.0,1,mobile,australia,social media,7.783333333333333
session_2564,user_1849,2025-02-28 20:54:12,2025-02-28 21:03:07,5,576.0,5.0,1,mobile,india,email,8.916666666666666
session_2565,user_1363,2025-05-13 01:34:11,2025-05-13 01:36:14,3,165.0,3.0,0,desktop,australia,direct,2.05
session_2566,user_1929,2025-07-16 12:25:01,2025-07-16 12:31:38,5,471.0,3.0,1,desktop,canada,email,6.616666666666666
session_2567,user_2628,2025-06-29 18:54:24,2025-06-29 18:54:24,1,168.0,0.0,0,tablet,australia,direct,0.0
session_2568,user_2579,2025-07-04 03:34:04,2025-07-04 03:41:57,5,498.0,1.0,1,desktop,uk,direct,7.883333333333334
session_2569,user_1487,2025-03-28 07:21:55,2025-03-28 07:21:55,1,84.0,0.0,0,desktop,france,google,0.0
session_257,user_1977,2025-06-21 18:56:28,2025-06-21 18:59:28,2,352.0,5.0,0,mobile,uk,social media,3.0
session_2570,user_2176,2025-03-14 19:43:39,2025-03-14 19:45:22,2,271.0,0.0,0,tablet,france,google,1.7166666666666666
session_2571,user_2336,2025-03-02 14:46:24,2025-03-02 14:53:17,5,432.0,2.0,1,mobile,australia,google,6.883333333333334
session_2572,user_1387,2025-05-12 10:34:07,2025-05-12 10:39:32,5,495.0,5.0,1,desktop,australia,email,5.416666666666667
session_2573,user_2132,2025-01-15 11:22:54,2025-01-15 11:28:20,5,373.0,4.0,1,desktop,usa,google,5.433333333333334
session_2574,user_2982,2025-01-13 00:11:52,2025-01-13 00:17:49,5,407.0,2.0,1,desktop,india,google,5.95
session_2575,user_1138,2025-06-01 03:23:50,2025-06-01 03:24:16,2,130.0,0.0,0,mobile,france,email,0.43333333333333335
session_2576,user_2651,2025-02-17 19:45:55,2025-02-17 19:46:30,2,209.0,1.0,0,desktop,usa,direct,0.5833333333333334
session_2577,user_1942,2025-02-06 05:52:46,2025-02-06 05:52:46,1,134.0,0.0,0,mobile,canada,social media,0.0
session_2578,user_1237,2025-02-13 21:13:53,2025-02-13 21:17:08,3,213.0,1.0,0,mobile,canada,direct,3.25
session_2579,user_1837,2025-02-20 14:30:41,2025-02-20 14:32:39,2,165.0,4.0,0,mobile,uk,email,1.9666666666666666
session_258,user_2012,2025-08-25 01:11:15,2025-08-25 01:12:20,2,232.0,0.0,0,desktop,uk,direct,1.0833333333333333
session_2580,user_2385,2025-07-04 01:50:51,2025-07-04 01:52:24,2,206.0,3.0,0,mobile,france,social media,1.55
session_2581,user_1831,2025-05-24 14:24:54,2025-05-24 14:25:11,2,168.0,0.0,0,mobile,usa,social media,0.2833333333333333
session_2582,user_2523,2025-05-24 02:11:06,2025-05-24 02:11:06,1,46.0,0.0,0,tablet,france,direct,0.0
session_2583,user_2207,2025-06-03 23:05:04,2025-06-03 23:05:51,2,191.0,4.0,0,desktop,australia,google,0.7833333333333333
session_2584,user_2592,2025-07-21 18:20:50,2025-07-21 18:20:50,1,52.0,0.0,0,desktop,uk,social media,0.0
session_2585,user_2055,2025-08-06 08:05:29,2025-08-06 08:06:02,2,191.0,0.0,0,desktop,germany,social media,0.55
session_2586,user_1502,2025-03-05 12:15:28,2025-03-05 12:23:25,5,625.0,1.0,1,tablet,canada,social media,7.95
session_2587,user_1161,2025-02-14 11:17:18,2025-02-14 11:20:13,2,294.0,1.0,0,desktop,canada,direct,2.9166666666666665
session_2588,user_2007,2025-06-29 10:16:50,2025-06-29 10:24:33,5,480.0,5.0,1,mobile,usa,email,7.716666666666667
session_2589,user_1142,2025-07-01 16:30:15,2025-07-01 16:35:45,5,412.0,4.0,1,tablet,germany,direct,5.5
session_259,user_2646,2025-06-23 14:09:59,2025-06-23 14:11:39,2,231.0,5.0,0,desktop,usa,google,1.6666666666666667
session_2590,user_1533,2025-07-21 01:15:07,2025-07-21 01:15:07,1,76.0,0.0,0,tablet,usa,direct,0.0
session_2591,user_1835,2025-05-24 11:38:21,2025-05-24 11:42:18,3,413.0,5.0,0,tablet,france,direct,3.95
session_2592,user_1558,2025-03-14 19:24:58,2025-03-14 19:26:28,2,167.0,5.0,0,tablet,india,google,1.5
session_2593,user_1782,2025-04-11 10:41:41,2025-04-11 10:42:17,2,105.0,0.0,0,desktop,uk,google,0.6
session_2594,user_1554,2025-04-28 05:24:04,2025-04-28 05:31:57,5,563.0,3.0,1,mobile,usa,direct,7.883333333333334
session_2595,user_1525,2025-07-26 14:02:16,2025-07-26 14:05:09,2,313.0,1.0,0,mobile,australia,social media,2.8833333333333333
session_2596,user_2467,2025-02-17 00:27:58,2025-02-17 00:34:45,5,422.0,1.0,1,desktop,uk,email,6.783333333333333
session_2597,user_2874,2025-01-18 21:12:36,2025-01-18 21:12:36,1,163.0,0.0,0,desktop,usa,direct,0.0
session_2598,user_1360,2025-02-20 11:11:20,2025-02-20 11:11:20,1,167.0,0.0,0,tablet,usa,direct,0.0
session_2599,user_2752,2025-03-13 04:52:10,2025-03-13 04:58:18,5,475.0,4.0,1,desktop,india,direct,6.133333333333334
session_26,user_2067,2025-05-09 15:42:12,2025-05-09 15:42:45,2,102.0,0.0,0,desktop,france,social media,0.55
session_260,user_1068,2025-06-11 03:14:29,2025-06-11 03:16:51,3,250.0,0.0,0,tablet,australia,direct,2.3666666666666667
session_2600,user_1723,2025-06-23 11:15:16,2025-06-23 11:15:16,1,65.0,0.0,0,desktop,france,google,0.0
session_2601,user_2376,2025-05-02 03:03:36,2025-05-02 03:07:32,3,415.0,3.0,0,tablet,india,social media,3.933333333333333
session_2602,user_1453,2025-06-07 09:49:33,2025-06-07 09:53:37,5,306.0,1.0,1,tablet,france,direct,4.066666666666666
session_2603,user_1739,2025-03-10 22:01:11,2025-03-10 22:06:09,5,335.0,5.0,1,desktop,usa,social media,4.966666666666667
session_2604,user_1705,2025-07-28 11:57:38,2025-07-28 12:03:04,5,480.0,2.0,1,mobile,france,direct,5.433333333333334
session_2605,user_1380,2025-07-26 01:55:27,2025-07-26 02:03:57,5,653.0,2.0,1,mobile,india,email,8.5
session_2606,user_2476,2025-05-27 18:55:46,2025-05-27 19:01:00,5,384.0,3.0,1,tablet,australia,email,5.233333333333333
session_2607,user_1441,2025-07-06 20:23:03,2025-07-06 20:25:02,2,197.0,0.0,0,tablet,germany,email,1.9833333333333334
session_2608,user_1210,2025-02-09 11:07:44,2025-02-09 11:12:53,4,371.0,5.0,0,mobile,canada,google,5.15
session_2609,user_2937,2025-03-21 02:49:23,2025-03-21 02:50:16,2,224.0,2.0,0,mobile,germany,social media,0.8833333333333333
session_261,user_1668,2025-04-13 05:03:55,2025-04-13 05:03:55,1,124.0,0.0,0,mobile,canada,email,0.0
